Date,Close
,8766.T
2017-06-15,1243.4901123046875
2017-06-16,1242.4647216796875
2017-06-19,1241.9522705078125
2017-06-20,1244.25927734375
2017-06-21,1228.1099853515625
2017-06-22,1207.859130859375
2017-06-23,1205.296142578125
2017-06-26,1197.0931396484375
2017-06-27,1194.5299072265625
2017-06-28,1193.5045166015625
2017-06-29,1200.9384765625
2017-06-30,1192.2227783203125
2017-07-03,1192.2227783203125
2017-07-04,1205.0396728515625
2017-07-05,1207.60302734375
2017-07-06,1209.14111328125
2017-07-07,1218.113037109375
2017-07-10,1223.7523193359375
2017-07-11,1232.211669921875
2017-07-12,1235.2874755859375
2017-07-13,1227.0845947265625
2017-07-14,1217.60009765625
2017-07-17,1217.60009765625
2017-07-18,1218.113037109375
2017-07-19,1211.9605712890625
2017-07-20,1221.9580078125
2017-07-21,1213.75537109375
2017-07-24,1202.2200927734375
2017-07-25,1198.63134765625
2017-07-26,1199.9129638671875
2017-07-27,1197.0931396484375
2017-07-28,1187.8651123046875
2017-07-31,1190.6846923828125
2017-08-01,1213.75537109375
2017-08-02,1211.19189453125
2017-08-03,1209.653564453125
2017-08-04,1204.5269775390625
2017-08-07,1207.859130859375
2017-08-08,1192.4788818359375
2017-08-09,1172.48486328125
2017-08-10,1150.1834716796875
2017-08-11,1150.1834716796875
2017-08-14,1140.442626953125
2017-08-15,1154.54150390625
2017-08-16,1160.9495849609375
2017-08-17,1152.7469482421875
2017-08-18,1140.9554443359375
2017-08-21,1127.8822021484375
2017-08-22,1127.8822021484375
2017-08-23,1134.290771484375
2017-08-24,1132.752685546875
2017-08-25,1134.5472412109375
2017-08-28,1124.5496826171875
2017-08-29,1114.29638671875
2017-08-30,1120.1920166015625
2017-08-31,1125.31884765625
2017-09-01,1125.31884765625
2017-09-04,1115.578125
2017-09-05,1109.42578125
2017-09-06,1102.760986328125
2017-09-07,1086.612060546875
2017-09-08,1078.4091796875
2017-09-11,1085.586669921875
2017-09-12,1121.217529296875
2017-09-13,1128.9075927734375
2017-09-14,1123.5244140625
2017-09-15,1131.7271728515625
2017-09-18,1131.7271728515625
2017-09-19,1159.92431640625
2017-09-20,1161.206298828125
2017-09-21,1167.870849609375
2017-09-22,1153.5159912109375
2017-09-25,1144.2877197265625
2017-09-26,1139.673828125
2017-09-27,1143.5892333984375
2017-09-28,1159.5123291015625
2017-09-29,1149.0709228515625
2017-10-02,1149.854248046875
2017-10-03,1154.2916259765625
2017-10-04,1170.73681640625
2017-10-05,1164.73291015625
2017-10-06,1175.4354248046875
2017-10-09,1175.4354248046875
2017-10-10,1143.0672607421875
2017-10-11,1171.78076171875
2017-10-12,1166.2991943359375
2017-10-13,1171.258544921875
2017-10-16,1209.1087646484375
2017-10-17,1213.285400390625
2017-10-18,1213.0242919921875
2017-10-19,1227.3812255859375
2017-10-20,1235.47314453125
2017-10-23,1251.3963623046875
2017-10-24,1255.8338623046875
2017-10-25,1276.1943359375
2017-10-26,1271.495849609375
2017-10-27,1278.2828369140625
2017-10-30,1272.2789306640625
2017-10-31,1267.319580078125
2017-11-01,1267.580322265625
2017-11-02,1264.1868896484375
2017-11-03,1264.1868896484375
2017-11-06,1258.9661865234375
2017-11-07,1275.411376953125
2017-11-08,1268.1025390625
2017-11-09,1272.2789306640625
2017-11-10,1254.0067138671875
2017-11-13,1254.0067138671875
2017-11-14,1259.4881591796875
2017-11-15,1240.9549560546875
2017-11-16,1237.0394287109375
2017-11-17,1272.5401611328125
2017-11-20,1263.4039306640625
2017-11-21,1247.480712890625
2017-11-22,1251.1351318359375
2017-11-23,1251.1351318359375
2017-11-24,1257.39990234375
2017-11-27,1270.712646484375
2017-11-28,1236.25634765625
2017-11-29,1281.937255859375
2017-11-30,1294.7279052734375
2017-12-01,1337.2762451171875
2017-12-04,1331.011474609375
2017-12-05,1330.489501953125
2017-12-06,1311.1728515625
2017-12-07,1312.2171630859375
2017-12-08,1314.56640625
2017-12-11,1325.52978515625
2017-12-12,1339.3646240234375
2017-12-13,1348.2398681640625
2017-12-14,1326.0518798828125
2017-12-15,1304.9083251953125
2017-12-18,1334.9271240234375
2017-12-19,1333.36083984375
2017-12-20,1349.544921875
2017-12-21,1351.894287109375
2017-12-22,1355.0267333984375
2017-12-25,1358.4200439453125
2017-12-26,1347.97900390625
2017-12-27,1352.9383544921875
2017-12-28,1339.1036376953125
2017-12-29,1341.974853515625
2018-01-01,1341.974853515625
2018-01-02,1341.974853515625
2018-01-03,1341.974853515625
2018-01-04,1374.604248046875
2018-01-05,1388.9610595703125
2018-01-08,1388.9610595703125
2018-01-09,1402.0128173828125
2018-01-10,1417.1527099609375
2018-01-11,1408.7996826171875
2018-01-12,1405.1451416015625
2018-01-15,1420.0242919921875
2018-01-16,1421.0682373046875
2018-01-17,1433.07568359375
2018-01-18,1392.876708984375
2018-01-19,1394.1817626953125
2018-01-22,1390.26611328125
2018-01-23,1401.4908447265625
2018-01-24,1409.060791015625
2018-01-25,1407.2335205078125
2018-01-26,1374.34326171875
2018-01-29,1376.6923828125
2018-01-30,1359.464111328125
2018-01-31,1341.7139892578125
2018-02-01,1372.777099609375
2018-02-02,1364.6846923828125
2018-02-05,1348.76171875
2018-02-06,1283.7645263671875
2018-02-07,1296.2940673828125
2018-02-08,1310.6510009765625
2018-02-09,1273.3231201171875
2018-02-12,1273.3231201171875
2018-02-13,1269.9295654296875
2018-02-14,1261.315673828125
2018-02-15,1318.220947265625
2018-02-16,1314.0445556640625
2018-02-19,1333.6219482421875
2018-02-20,1315.088623046875
2018-02-21,1300.470703125
2018-02-22,1288.4630126953125
2018-02-23,1281.1541748046875
2018-02-26,1290.029296875
2018-02-27,1317.9598388671875
2018-02-28,1296.2940673828125
2018-03-01,1272.2789306640625
2018-03-02,1258.9661865234375
2018-03-05,1269.668701171875
2018-03-06,1277.2386474609375
2018-03-07,1276.1943359375
2018-03-08,1274.889404296875
2018-03-09,1288.7239990234375
2018-03-12,1299.4263916015625
2018-03-13,1305.43017578125
2018-03-14,1290.55126953125
2018-03-15,1291.5953369140625
2018-03-16,1296.032958984375
2018-03-19,1279.3270263671875
2018-03-20,1294.7279052734375
2018-03-21,1294.7279052734375
2018-03-22,1311.4339599609375
2018-03-23,1251.1351318359375
2018-03-26,1247.7420654296875
2018-03-27,1267.058349609375
2018-03-28,1288.82177734375
2018-03-29,1266.7928466796875
2018-03-30,1256.707275390625
2018-04-02,1263.87353515625
2018-04-03,1266.7928466796875
2018-04-04,1259.626953125
2018-04-05,1283.7789306640625
2018-04-06,1277.93994140625
2018-04-09,1294.39501953125
2018-04-10,1309.25830078125
2018-04-11,1313.2391357421875
2018-04-12,1309.5238037109375
2018-04-13,1316.9549560546875
2018-04-16,1307.665771484375
2018-04-17,1300.7652587890625
2018-04-18,1296.5186767578125
2018-04-19,1303.419189453125
2018-04-20,1318.5474853515625
2018-04-23,1332.0831298828125
2018-04-24,1348.0078125
2018-04-25,1356.2354736328125
2018-04-26,1359.9512939453125
2018-04-27,1372.6907958984375
2018-04-30,1372.6907958984375
2018-05-01,1378.795166015625
2018-05-02,1378.2642822265625
2018-05-03,1378.2642822265625
2018-05-04,1378.2642822265625
2018-05-07,1384.103515625
2018-05-08,1392.0655517578125
2018-05-09,1391.2694091796875
2018-05-10,1393.127197265625
2018-05-11,1408.520751953125
2018-05-14,1407.9901123046875
2018-05-15,1405.8668212890625
2018-05-16,1411.97119140625
2018-05-17,1414.6253662109375
2018-05-18,1457.0904541015625
2018-05-21,1443.0238037109375
2018-05-22,1416.4830322265625
2018-05-23,1422.58740234375
2018-05-24,1405.601318359375
2018-05-25,1411.440185546875
2018-05-28,1405.3359375
2018-05-29,1399.76220703125
2018-05-30,1373.2216796875
2018-05-31,1390.738525390625
2018-06-01,1406.1319580078125
2018-06-04,1433.734375
2018-06-05,1440.369873046875
2018-06-06,1447.8013916015625
2018-06-07,1451.51708984375
2018-06-08,1447.0050048828125
2018-06-11,1452.57861328125
2018-06-12,1449.924560546875
2018-06-13,1463.19482421875
2018-06-14,1457.6212158203125
2018-06-15,1479.384765625
2018-06-18,1458.4178466796875
2018-06-19,1445.943359375
2018-06-20,1449.3936767578125
2018-06-21,1437.184814453125
2018-06-22,1415.1558837890625
2018-06-25,1410.11328125
2018-06-26,1415.9525146484375
2018-06-27,1421.791259765625
2018-06-28,1393.92333984375
2018-06-29,1378.2642822265625
2018-07-02,1389.9425048828125
2018-07-03,1414.09423828125
2018-07-04,1409.5823974609375
2018-07-05,1413.828857421875
2018-07-06,1392.0655517578125
2018-07-09,1398.70068359375
2018-07-10,1410.11328125
2018-07-11,1386.2264404296875
2018-07-12,1402.1510009765625
2018-07-13,1397.63916015625
2018-07-16,1397.63916015625
2018-07-17,1410.9095458984375
2018-07-18,1388.08447265625
2018-07-19,1381.1837158203125
2018-07-20,1370.0367431640625
2018-07-23,1376.406494140625
2018-07-24,1391.2694091796875
2018-07-25,1399.496826171875
2018-07-26,1410.6441650390625
2018-07-27,1436.654052734375
2018-07-30,1420.4639892578125
2018-07-31,1406.9285888671875
2018-08-01,1418.3408203125
2018-08-02,1404.2744140625
2018-08-03,1396.0465087890625
2018-08-06,1383.3072509765625
2018-08-07,1405.0704345703125
2018-08-08,1405.601318359375
2018-08-09,1406.3974609375
2018-08-10,1377.998779296875
2018-08-13,1363.4014892578125
2018-08-14,1393.3927001953125
2018-08-15,1386.2264404296875
2018-08-16,1395.25048828125
2018-08-17,1425.5069580078125
2018-08-20,1417.544677734375
2018-08-21,1395.7813720703125
2018-08-22,1418.8717041015625
2018-08-23,1414.35986328125
2018-08-24,1411.440185546875
2018-08-27,1428.426513671875
2018-08-28,1423.6490478515625
2018-08-29,1423.6490478515625
2018-08-30,1421.5260009765625
2018-08-31,1389.9425048828125
2018-09-03,1389.6768798828125
2018-09-04,1386.491943359375
2018-09-05,1380.1221923828125
2018-09-06,1352.254150390625
2018-09-07,1353.3157958984375
2018-09-10,1372.4251708984375
2018-09-11,1359.685546875
2018-09-12,1352.78515625
2018-09-13,1347.4771728515625
2018-09-14,1378.2642822265625
2018-09-17,1378.2642822265625
2018-09-18,1414.09423828125
2018-09-19,1445.677978515625
2018-09-20,1452.8438720703125
2018-09-21,1480.7120361328125
2018-09-24,1480.7120361328125
2018-09-25,1500.3519287109375
2018-09-26,1521.9281005859375
2018-09-27,1527.3221435546875
2018-09-28,1520.31005859375
2018-10-01,1514.916015625
2018-10-02,1518.9615478515625
2018-10-03,1491.4520263671875
2018-10-04,1504.6673583984375
2018-10-05,1515.1856689453125
2018-10-08,1515.1856689453125
2018-10-09,1498.1943359375
2018-10-10,1516.5341796875
2018-10-11,1479.5849609375
2018-10-12,1449.6480712890625
2018-10-15,1429.959716796875
2018-10-16,1453.693359375
2018-10-17,1468.527099609375
2018-10-18,1466.3695068359375
2018-10-19,1498.464111328125
2018-10-22,1494.957763671875
2018-10-23,1438.320556640625
2018-10-24,1415.9354248046875
2018-10-25,1380.3348388671875
2018-10-26,1389.7742919921875
2018-10-29,1383.5712890625
2018-10-30,1403.798828125
2018-10-31,1441.8267822265625
2018-11-01,1465.290771484375
2018-11-02,1486.0577392578125
2018-11-05,1462.3240966796875
2018-11-06,1492.80029296875
2018-11-07,1463.1329345703125
2018-11-08,1491.1822509765625
2018-11-09,1483.9002685546875
2018-11-12,1494.6881103515625
2018-11-13,1450.45703125
2018-11-14,1452.61474609375
2018-11-15,1433.1964111328125
2018-11-16,1456.6602783203125
2018-11-19,1491.4520263671875
2018-11-20,1492.5306396484375
2018-11-21,1477.697265625
2018-11-22,1493.070068359375
2018-11-23,1493.070068359375
2018-11-26,1481.4730224609375
2018-11-27,1524.625244140625
2018-11-28,1510.331298828125
2018-11-29,1497.11572265625
2018-11-30,1511.6795654296875
2018-12-03,1524.0858154296875
2018-12-04,1494.957763671875
2018-12-05,1473.651611328125
2018-12-06,1457.19970703125
2018-12-07,1488.21533203125
2018-12-10,1476.618408203125
2018-12-11,1455.311767578125
2018-12-12,1455.311767578125
2018-12-13,1456.6602783203125
2018-12-14,1441.017822265625
2018-12-17,1451.8057861328125
2018-12-18,1435.084228515625
2018-12-19,1437.781005859375
2018-12-20,1443.714599609375
2018-12-21,1401.910888671875
2018-12-24,1401.910888671875
2018-12-25,1356.600830078125
2018-12-26,1350.1279296875
2018-12-27,1412.159423828125
2018-12-28,1412.159423828125
2018-12-31,1412.159423828125
2019-01-04,1407.0352783203125
2019-01-07,1449.91796875
2019-01-08,1449.91796875
2019-01-09,1434.5447998046875
2019-01-10,1407.574462890625
2019-01-11,1398.4049072265625
2019-01-15,1407.574462890625
2019-01-16,1410.001708984375
2019-01-17,1429.959716796875
2019-01-18,1437.51171875
2019-01-21,1439.6690673828125
2019-01-22,1435.35400390625
2019-01-23,1430.4993896484375
2019-01-24,1429.6903076171875
2019-01-25,1448.030029296875
2019-01-28,1425.3746337890625
2019-01-29,1423.21728515625
2019-01-30,1420.2506103515625
2019-01-31,1432.65673828125
2019-02-01,1428.072021484375
2019-02-04,1454.233154296875
2019-02-05,1456.3907470703125
2019-02-06,1456.6602783203125
2019-02-07,1440.478271484375
2019-02-08,1421.0596923828125
2019-02-12,1442.6357421875
2019-02-13,1457.7392578125
2019-02-14,1461.78466796875
2019-02-15,1451.26611328125
2019-02-18,1479.0455322265625
2019-02-19,1498.73388671875
2019-02-20,1502.2398681640625
2019-02-21,1502.5096435546875
2019-02-22,1484.169921875
2019-02-25,1492.2611083984375
2019-02-26,1480.3939208984375
2019-02-27,1463.4027099609375
2019-02-28,1463.4027099609375
2019-03-01,1466.0999755859375
2019-03-04,1448.030029296875
2019-03-05,1450.45703125
2019-03-06,1455.311767578125
2019-03-07,1446.1419677734375
2019-03-08,1409.7320556640625
2019-03-11,1421.5992431640625
2019-03-12,1434.005615234375
2019-03-13,1402.7198486328125
2019-03-14,1400.83203125
2019-03-15,1422.1383056640625
2019-03-18,1442.6357421875
2019-03-19,1475.2698974609375
2019-03-20,1479.854736328125
2019-03-22,1468.527099609375
2019-03-25,1448.5694580078125
2019-03-26,1469.8756103515625
2019-03-27,1469.3271484375
2019-03-28,1465.2138671875
